Date/Time,Latitude,Longitude,Temperature,Humidity,Pressure,Compass,MagX,MagY,MagZ,Pitch,Roll,Yaw,AccelX,AccelY,AccelZ,R,G,B,C,Motion
2022-02-01 06:26:21,39.484,102.117,34.1,56.6,1012,11.1,19.5,-15.9,28.6,338,355,11,0,0,0,0,0,0,0,1
2022-02-01 06:26:26,39.681,102.44,34.1,56.8,1011.9,11.2,19.2,-16.1,28.5,338,355,11,0,0,0,0,0,0,0,1
2022-02-01 06:26:32,39.878,102.765,34,56.8,1011.9,11.4,19.1,-16.3,28.2,338,355,11,0,0,0,0,0,0,0,1
2022-02-01 06:26:37,40.073,103.091,34.1,56.7,1011.9,11.5,19.2,-16.3,28.1,338,355,12,0,0,0,0,0,0,0,1
2022-02-01 06:26:42,40.267,103.42,34,56.5,1011.9,11.7,19.1,-16.2,28.2,338,355,12,0,0,0,0,0,0,0,1
2022-02-01 06:26:47,40.459,103.747,33.9,56.6,1011.9,11.8,18.9,-16,28.3,338,355,12,0,0,0,0,0,0,0,1
2022-02-01 06:26:52,40.65,104.079,34.1,56.9,1011.9,11.9,18.7,-15.7,28.5,338,355,12,0,0,0,0,0,0,0,1
2022-02-01 06:26:57,40.84,104.411,34.1,56.8,1012,12,18.7,-15.8,28.4,338,355,12,0,0,0,0,0,0,0,1
2022-02-01 06:27:02,41.028,104.745,34,56.5,1011.9,12.1,18.8,-15.9,28,338,355,12,0,0,0,0,0,0,0,1
2022-02-01 06:27:07,41.217,105.084,34,56.9,1011.9,12.2,18.5,-16.1,27.9,338,355,12,0,0,0,0,0,0,0,1
2022-02-01 06:27:12,41.405,105.425,34.2,56.5,1011.9,12.4,18.3,-16.1,27.9,338,355,12,0,0,0,0,0,0,0,1
2022-02-01 06:27:17,41.592,105.768,34.1,56.9,1011.9,12.5,18.2,-16.4,28.4,338,355,13,0,0,0,0,0,0,0,1
2022-02-01 06:27:23,41.777,106.114,34.1,56.4,1011.9,12.7,18.1,-16.5,28.2,338,355,13,0,0,0,0,0,0,0,1
2022-02-01 06:27:28,41.962,106.461,34,56.7,1011.9,12.9,17.9,-16.5,28,338,355,13,0,0,0,0,0,0,0,1
2022-02-01 06:27:33,42.144,106.81,34.1,56.5,1011.9,13.1,18,-17.2,27.9,338,355,13,0,0,0,0,0,0,0,1
2022-02-01 06:27:38,42.326,107.161,34.1,56.5,1011.9,13.4,18.3,-16.7,27.8,338,355,13,0,0,0,0,0,0,0,1
2022-02-01 06:27:43,42.507,107.514,34.2,56.5,1011.9,13.5,18.1,-16.2,28.3,338,355,14,0,0,0,0,0,0,0,1
2022-02-01 06:27:48,42.686,107.87,34,56.8,1011.9,13.6,17.8,-16.2,28.6,338,355,14,0,0.1,0,0,0,0,0,1
2022-02-01 06:27:53,42.864,108.227,34,56.5,1011.9,13.7,17.5,-16.1,27.9,338,355,14,0,0,0,0,0,0,0,1
2022-02-01 06:27:58,43.04,108.587,34.1,56.6,1011.8,13.9,17.2,-16.2,27.5,338,355,14,0,0,0,0,0,0,0,1
2022-02-01 06:28:03,43.216,108.949,34.1,56.6,1011.9,14,17.3,-16.5,27.3,338,355,14,0,0,0,0,0,0,0,1
2022-02-01 06:28:09,43.39,109.314,34.2,56.4,1011.9,14.2,17.3,-16.5,27.5,338,355,14,0,0,0,0,0,0,0,1
2022-02-01 06:28:14,43.563,109.68,34.1,56.5,1011.9,14.4,17.3,-16.6,28,338,355,14,0,0,0,0,0,0,0,1
2022-02-01 06:28:19,43.735,110.049,34.1,56.5,1011.9,14.5,17.3,-16.1,28,338,355,15,0,0,0,0,0,0,0,1
2022-02-01 06:28:24,43.905,110.42,34,56.6,1011.9,14.6,17.2,-16.4,28.2,338,355,15,0,0,0,0,0,0,0,1
2022-02-01 06:28:29,44.074,110.793,34,56.5,1011.9,14.8,17.2,-16.4,28.2,338,355,15,0,0,0,0,0,0,0,1
2022-02-01 06:28:34,44.241,111.169,34.1,56.5,1011.9,14.9,17.1,-16.6,27.9,338,355,15,0,0,0,0,0,0,0,1
2022-02-01 06:28:39,44.408,111.547,34.1,56.8,1011.9,15.1,16.7,-16.7,27.4,338,355,15,0,0,0,0,0,0,0,1
2022-02-01 06:28:44,44.572,111.926,34,56.8,1011.9,15.3,17,-16.9,27.5,338,355,15,0,0,0,0,0,0,0,1
2022-02-01 06:28:50,44.735,112.308,34.1,56.6,1011.9,15.5,16.9,-16.9,27.7,338,355,16,0,0,0,0,0,0,0,1
2022-02-01 06:28:55,44.897,112.691,34,56.5,1011.9,15.7,16.7,-16.7,28,338,355,16,0,0,0,0,0,0,0,1
2022-02-01 06:29:00,45.057,113.078,34,56.6,1011.9,15.9,16.5,-16.8,27.3,338,355,16,0,0,0,0,0,0,0,1
2022-02-01 06:29:05,45.216,113.468,34.1,56.6,1011.9,16.1,16.5,-16.8,27.5,338,355,16,0,0,0,0,0,0,0,1
2022-02-01 06:29:10,45.374,113.859,34.1,56.6,1011.9,16.2,16.4,-16.8,27.7,338,355,16,0,0,0,0,0,0,0,1
2022-02-01 06:29:15,45.53,114.253,34.2,56.7,1011.9,16.5,16.4,-16.9,27.4,338,355,17,0,0,0,0,0,0,0,1
2022-02-01 06:29:20,45.684,114.648,34.1,56.6,1011.9,16.7,16.5,-17.2,27.1,338,355,17,0,0,0,0,0,0,0,1
2022-02-01 06:29:25,45.837,115.046,34.1,55.5,1011.9,16.9,16.3,-17,27.6,338,355,17,0,0,0,0,0,0,0,1
2022-02-01 06:29:30,45.988,115.446,34.1,56.8,1011.9,17.1,16.3,-17,27.4,338,355,17,0,0,0,0,0,0,0,1
2022-02-01 06:29:36,46.138,115.848,34.1,56.6,1011.9,17.3,16,-17,27.8,338,355,17,0,0,0,0,0,0,0,1
2022-02-01 06:29:41,46.286,116.253,34,56.7,1011.9,17.5,15.8,-17.1,27.9,338,355,18,0,0,0,0,0,0,0,1
2022-02-01 06:29:46,46.433,116.66,34.1,56.8,1011.9,17.7,15.7,-17.2,27.8,338,355,18,0,0,0,0,0,0,0,1
2022-02-01 06:29:51,46.578,117.07,34.1,56.9,1011.9,17.9,15.7,-16.9,28,338,355,18,0,0,0,0,0,0,0,1
2022-02-01 06:29:56,46.721,117.482,34.1,56.6,1011.9,18,15.6,-17,27.6,338,355,18,0,0,0,0,0,0,0,1
2022-02-01 06:30:01,46.863,117.897,34.1,56.9,1011.9,18.2,15.6,-17,27.3,338,355,18,0,0,0,0,0,0,0,1
2022-02-01 06:30:06,47.003,118.313,34,56.9,1011.9,18.4,15.3,-16.9,26.9,338,355,19,0,0,0,0,0,0,0,1
2022-02-01 06:30:11,47.142,118.732,34.1,56.7,1011.9,18.6,15.1,-17,27.3,338,355,19,0,0,0,0,0,0,0,1
2022-02-01 06:30:17,47.278,119.153,34,56.7,1011.9,18.9,14.8,-17.1,27,338,355,19,0,0,0,0,0,0,0,1
2022-02-01 06:30:22,47.413,119.577,34.1,56.6,1011.9,19.1,14.7,-17,27.8,338,355,19,0,0,0,0,0,0,0,1
2022-02-01 06:30:27,47.547,120.003,34.1,56.2,1011.9,19.2,14.7,-16.4,27.3,338,355,19,0,-0.1,0,0,0,0,0,1
2022-02-01 06:30:32,47.678,120.43,34.1,56.9,1011.9,19.4,15,-16.8,27.5,338,355,19,0,0.1,0,0,0,0,0,1
2022-02-01 06:30:37,47.808,120.86,34.1,56.7,1011.9,19.5,14.9,-16.9,27.6,338,355,20,0,0,0,0,0,0,0,1
2022-02-01 06:30:42,47.936,121.292,34.1,56.5,1011.9,19.7,14.7,-16.8,27,338,355,20,0,0,0,0,0,0,0,1
2022-02-01 06:30:47,48.062,121.727,34.1,56.7,1011.9,19.9,14.5,-16.9,26.5,338,355,20,0,0,0,0,0,0,0,1
2022-02-01 06:30:52,48.186,122.163,34.1,56.7,1011.9,20.1,14.5,-17,26.3,338,355,20,0,0,0,0,0,0,0,1
2022-02-01 06:30:57,48.308,122.603,34,56.6,1011.9,20.3,14.5,-16.7,26.6,338,355,20,0,0,0,0,0,0,0,1
2022-02-01 06:31:03,48.429,123.043,34.1,56.5,1011.9,20.5,15,-16.7,26.7,338,355,21,0,0,0,0,0,0,0,1
2022-02-01 06:31:08,48.548,123.486,34,56.7,1011.9,20.7,14.5,-17.1,26.6,338,355,21,0,0,0,0,0,0,0,1
2022-02-01 06:31:13,48.664,123.931,34,56.7,1011.9,20.9,14.4,-17.1,26.5,338,355,21,0,0,0,0,0,0,0,1
2022-02-01 06:31:18,48.779,124.378,34.1,56.6,1011.9,21.1,14.3,-17.4,26.8,338,355,21,0,0,0,0,0,0,0,1
2022-02-01 06:31:23,48.892,124.827,34,56.6,1011.9,21.4,14.2,-17.4,26.7,338,355,21,0,0,0,0,0,0,0,1
2022-02-01 06:31:28,49.003,125.279,34.1,56.5,1011.9,21.6,14,-17.1,26.3,338,355,22,0,0,0,0,0,0,0,1
2022-02-01 06:31:33,49.112,125.733,34,56.8,1011.9,21.8,13.9,-17.2,26.6,338,355,22,0,0,0,0,0,0,0,1
2022-02-01 06:31:38,49.22,126.189,34.1,56.5,1011.9,22.1,13.8,-17.2,26.7,338,355,22,0,0,0,0,0,0,0,1
2022-02-01 06:31:44,49.325,126.647,34,56.8,1011.9,22.3,13.7,-17.4,26.1,338,355,22,0,0,0,0,0,0,0,1
2022-02-01 06:31:49,49.428,127.108,34.1,56.7,1011.9,22.6,13.5,-17.3,26.3,338,355,23,0,0,0,0,0,0,0,1
2022-02-01 06:31:54,49.529,127.569,34,56.5,1011.9,22.9,13.4,-17.2,26.3,338,355,23,0,0,0,0,0,0,0,1
2022-02-01 06:31:59,49.628,128.032,34.1,56.6,1011.9,23.1,13.6,-17.5,26.7,338,355,23,0,0,0,0,0,0,0,1
2022-02-01 06:32:04,49.726,128.498,34.1,56.7,1011.9,23.4,13.4,-17.4,26.5,338,355,24,0,0,0,0,0,0,0,1
2022-02-01 06:32:09,49.821,128.965,34,56.6,1011.9,23.7,13.3,-17.7,25.8,338,355,24,0,0,0,0,0,0,0,1
2022-02-01 06:32:14,49.914,129.436,34.1,56.3,1011.9,24,13.2,-17.6,25.6,338,355,24,0,0,0,0,0,0,0,1
2022-02-01 06:32:19,50.005,129.908,34.1,56.7,1011.9,24.4,13.2,-18.1,25.9,338,355,25,0,0,0,0,0,0,0,1
2022-02-01 06:32:24,50.093,130.38,34.1,56.9,1011.9,24.7,13.2,-17.7,25.9,338,355,25,0,0,0,0,0,0,0,1
2022-02-01 06:32:30,50.18,130.855,34.1,56.6,1011.9,25,12.8,-17.6,25.6,338,355,25,0,0,0,0,0,0,0,1
2022-02-01 06:32:35,50.265,131.332,34.1,56.6,1011.9,25.3,12.6,-17.7,25.3,338,355,26,0,0,0,0,0,0,0,1
2022-02-01 06:32:40,50.347,131.81,34.1,56.6,1011.9,25.7,12.7,-17.9,25.9,338,355,26,0,0,0,0,0,0,0,1
2022-02-01 06:32:45,50.427,132.29,34,56.7,1011.9,26,12.2,-17.9,26,338,355,26,0,0,0,0,0,0,0,1
2022-02-01 06:32:50,50.505,132.773,34,56.5,1011.9,26.4,12,-18,25.5,338,355,27,0,0,0,0,0,0,0,1
2022-02-01 06:32:55,50.581,133.257,34,56.9,1011.9,26.8,12.2,-18,25.3,338,355,27,0,0,0,0,0,0,0,1
2022-02-01 06:33:00,50.655,133.743,34.1,56.7,1011.9,27.2,12.4,-18.1,25.1,338,355,27,0,0,0,0,0,0,0,1
2022-02-01 06:33:05,50.727,134.23,34,56.3,1011.9,27.6,12.5,-18.1,24.8,338,355,28,0,0,0,0,0,0,0,1
2022-02-01 06:33:10,50.796,134.718,34.1,56.7,1011.9,27.9,12.3,-18,24.6,338,355,28,0,0,0,0,0,0,0,1
2022-02-01 06:33:16,50.863,135.208,34.1,56.7,1011.9,28.3,11.4,-17.8,25,338,355,29,0,0,0,0,0,0,0,1
2022-02-01 06:33:21,50.928,135.699,34,56.5,1011.9,28.7,11.9,-17.8,25.3,338,355,29,0,0,0,0,0,0,0,1
2022-02-01 06:33:26,50.99,136.191,34.1,56.5,1011.9,29,12.1,-18,25.6,338,355,29,0,0,0,0,0,0,0,1
2022-02-01 06:33:31,51.051,136.685,34.1,56.6,1011.9,29.3,12.3,-18.6,25.6,338,355,29,0,0,0,0,0,0,0,1
2022-02-01 06:33:36,51.109,137.18,34,56.5,1011.9,29.7,12.1,-18.5,25.4,338,355,30,0,0,0,0,0,0,0,1
2022-02-01 06:33:41,51.165,137.677,34,56.7,1012,30,12.2,-18.7,24.8,338,355,30,0,0,0,0,0,0,0,1
2022-02-01 06:33:46,51.218,138.176,34,56.6,1011.9,30.4,12,-18.3,24.8,338,355,31,0,0,0,0,0,0,0,1
2022-02-01 06:33:51,51.269,138.674,34,56.4,1011.9,30.7,11.6,-18.1,24.9,338,355,31,0,0,0,0,0,0,0,1
2022-02-01 06:33:56,51.318,139.174,34,56.5,1011.9,31,11.6,-18.2,24.6,338,355,31,0,0,0,0,0,0,0,1
2022-02-01 06:34:02,51.364,139.675,34,56.7,1011.9,31.4,11.6,-18,24.4,338,355,32,0,0,0,0,0,0,0,1
2022-02-01 06:34:07,51.409,140.177,34.2,56.6,1012,31.7,11.5,-17.9,24.8,338,355,32,0,0,0,0,0,0,0,1
2022-02-01 06:34:12,51.451,140.681,34.1,56.7,1012,32,11.3,-18.2,24.6,338,355,32,0,0,0,0,0,0,0,1
2022-02-01 06:34:17,51.49,141.185,34.1,56.5,1012,32.3,11.4,-18.2,24.4,338,355,32,0,0,0,0,0,0,0,1
2022-02-01 06:34:22,51.527,141.69,34.1,56.4,1012,32.6,11.2,-18.1,24.3,338,355,33,0,0,0,0,0,0,0,1
2022-02-01 06:34:27,51.562,142.196,34,56.5,1012,33,11.3,-18.1,24.2,338,355,33,0,0,0,0,0,0,0,1
2022-02-01 06:34:32,51.594,142.702,34,58.1,1012,33.3,11.2,-18.3,23.8,338,355,34,0,0,0,0,0,0,0,1
2022-02-01 06:34:37,51.624,143.21,34.1,56.5,1012,33.7,10.9,-18.4,23.8,338,355,34,0,0,0,0,0,0,0,1
2022-02-01 06:34:43,51.652,143.718,34,56.5,1011.9,34.1,10.8,-18.6,24.1,338,355,34,0,0,0,0,0,0,0,1
2022-02-01 06:34:48,51.677,144.227,34,56.6,1012,34.5,10.9,-18.6,24,338,355,35,0,0,0,0,0,0,0,1
2022-02-01 06:34:53,51.7,144.737,34.1,56.8,1012,34.9,10.9,-18.6,24.1,338,355,35,0,0,0,0,0,0,0,1
2022-02-01 06:34:58,51.721,145.247,34.1,56.6,1012,35.2,10.7,-18.9,24.2,338,355,35,0,0,0,0,0,0,0,1
2022-02-01 06:35:03,51.739,145.757,34.1,56.5,1012,35.6,10.5,-18.9,24.2,338,355,36,0,0,0,0,0,0,0,1
2022-02-01 06:35:08,51.754,146.268,34,56.7,1012,36.1,10.4,-19.1,24.1,338,355,36,0,0,0,0,0,0,0,1
2022-02-01 06:35:13,51.768,146.778,34.1,56.7,1012,36.5,10.4,-18.7,24,338,355,37,0,0,0,0,0,0,0,1
2022-02-01 06:35:18,51.779,147.288,34.1,56.6,1012,36.9,10,-18.3,23.8,338,355,37,0,0,0,0,0,0,0,1
2022-02-01 06:35:23,51.787,147.8,34.1,56.4,1012,37.3,10.1,-18.7,23.9,338,355,37,0,0,0,0,0,0,0,1
2022-02-01 06:35:29,51.793,148.312,34,56.9,1012,37.7,10.1,-18.8,23.9,338,355,38,0,0,0,0,0,0,0,1
2022-02-01 06:35:34,51.797,148.823,34.1,56.5,1012,38.1,10,-18.6,23.7,338,355,38,0,0,0,0,0,0,0,1
2022-02-01 06:35:39,51.798,149.335,34,56.7,1012,38.4,10,-18.5,23.6,338,355,39,0,0,0,0,0,0,0,1
2022-02-01 06:35:44,51.797,149.846,34,56.6,1012,38.8,10,-18.5,23.9,338,355,39,0,0,0,0,0,0,0,1
2022-02-01 06:35:49,51.793,150.357,34.1,56.5,1012,39.1,9.9,-18.7,23.7,338,355,39,0,0,0,0,0,0,0,1
2022-02-01 06:35:54,51.787,150.869,34,56.6,1012,39.5,9.8,-18.7,23.5,338,355,40,0,0,0,0,0,0,0,1
2022-02-01 06:35:59,51.779,151.381,34.1,56.5,1012,39.8,9.8,-18.8,23.8,338,355,40,0,0,0,0,0,0,0,1
2022-02-01 06:36:04,51.768,151.893,34,56.6,1012,40.2,9.4,-18.9,23.7,338,355,40,0,0,0,0,0,0,0,1
2022-02-01 06:36:10,51.755,152.404,34.1,56.6,1012,40.6,9.2,-18.8,23.4,338,355,41,0,0,0,0,0,0,0,1
2022-02-01 06:36:15,51.739,152.915,34,56.5,1012,41.1,9.4,-18.7,23.6,338,355,41,0,0,0,0,0,0,0,1
2022-02-01 06:36:20,51.721,153.426,34,59.2,1012,41.4,9.3,-18.9,23.3,338,355,42,0,0,0,0,0,0,0,1
2022-02-01 06:36:25,51.7,153.935,34.1,56.7,1012,41.9,9.3,-19.2,23.2,338,355,42,0,0,0,0,0,0,0,1
2022-02-01 06:36:30,51.677,154.444,34,56.6,1012,42.3,9,-19,22.9,338,355,43,0,0,0,0,0,0,0,1
2022-02-01 06:36:35,51.652,154.953,34,56.7,1012,42.7,8.9,-19.1,23,338,355,43,0,0,0,0,0,0,0,1
2022-02-01 06:36:40,51.625,155.462,34,56.7,1012,43.2,8.7,-19.2,22.7,338,355,43,0,0,0,0,0,0,0,1
2022-02-01 06:36:45,51.595,155.969,34,56.7,1012,43.7,8.6,-19.1,22.6,338,355,44,0,0,0,0,0,0,0,1
2022-02-01 06:36:50,51.562,156.475,34.1,56.7,1012,44.1,8.7,-19,22.7,338,355,44,0,0,0,0,0,0,0,1
2022-02-01 06:36:56,51.527,156.981,34.1,56.7,1012,44.6,8.7,-19.2,23.1,338,355,45,0,0,0,0,0,0,0,1
2022-02-01 06:37:01,51.49,157.486,34.1,56.6,1012,45,8.7,-19.2,22.8,338,355,45,0,0,0,0,0,0,0,1
2022-02-01 06:37:06,51.451,157.99,34,56.5,1012,45.4,8.5,-18.9,22.7,338,355,46,0,0,0,0,0,0,0,1
2022-02-01 06:37:11,51.409,158.493,34.1,56.7,1012,45.8,8.5,-19.1,23,338,355,46,0,0,0,0,0,0,0,1
2022-02-01 06:37:16,51.365,158.995,34.2,56.7,1012,46.2,8.3,-19.1,22.6,338,355,46,0,0,0,0,0,0,0,1
2022-02-01 06:37:21,51.318,159.497,34.1,56.7,1012,46.6,8.4,-19.1,22.9,338,355,47,0,0,0,0,0,0,0,1
2022-02-01 06:37:26,51.27,159.997,33.9,56.7,1012,47,8.3,-19.3,22.9,338,355,47,0,0,0,0,0,0,0,1
2022-02-01 06:37:31,51.218,160.496,34.1,56.5,1012,47.4,8.5,-19.2,22.5,338,355,48,0,0,0,0,0,0,0,1
2022-02-01 06:37:36,51.165,160.993,34.1,56.7,1012,47.7,8.2,-19.2,21.9,338,355,48,0,0,0,0,0,0,0,1
2022-02-01 06:37:42,51.109,161.489,34,56.6,1012,48.2,7.7,-19,22.4,338,355,48,0,0,0,0,0,0,0,1
2022-02-01 06:37:47,51.051,161.984,34.1,56.5,1012,48.6,7.7,-19,21.9,338,355,49,0,0,0,0,0,0,0,1
2022-02-01 06:37:52,50.991,162.478,34,56.5,1012,49,7.6,-18.9,21.7,338,355,49,0,0.1,0,0,0,0,0,1
2022-02-01 06:37:57,50.929,162.97,34.1,56.6,1012,49.5,7.5,-19.1,22,338,355,50,0,0,0,0,0,0,0,1
2022-02-01 06:38:02,50.864,163.462,34,56.4,1012,50,7.3,-19.1,22.4,338,355,50,0,0,0,0,0,0,0,1
2022-02-01 06:38:07,50.797,163.952,34,56.7,1012,50.4,7.4,-19.4,22.2,338,355,51,0,0,0,0,0,0,0,1
2022-02-01 06:38:12,50.727,164.441,33.9,56.6,1012,50.9,7.1,-19.6,22.3,338,355,51,0,0,0,0,0,0,0,1
2022-02-01 06:38:17,50.656,164.927,34.1,56.7,1012,51.4,7,-19.2,22.3,338,355,52,0,0,0,0,0,0,0,1
2022-02-01 06:38:22,50.582,165.412,34,56.9,1012,51.9,7,-19.4,22.5,338,355,52,0,0,0,0,0,0,0,1
2022-02-01 06:38:28,50.506,165.896,34,56.8,1012,52.3,7,-19.5,22.6,338,355,53,0,0,0,0,0,0,0,1
2022-02-01 06:38:33,50.428,166.379,34,56.7,1012,52.8,6.9,-19.6,22,338,355,53,0,0,0,0,0,0,0,1
2022-02-01 06:38:38,50.348,166.859,34,56.7,1012,53.3,6.9,-19.8,22.3,338,355,54,0,0,0,0,0,0,0,1
2022-02-01 06:38:43,50.265,167.338,34,56.6,1012,53.8,6.8,-19.8,22.5,338,355,54,0,0,0,0,0,0,0,1
2022-02-01 06:38:48,50.181,167.815,34,56.8,1012,54.2,6.7,-19.7,22.5,338,355,54,0,0,0,0,0,0,0,1
2022-02-01 06:38:53,50.094,168.29,34.1,56.8,1012,54.7,6.5,-19.2,22.1,338,355,55,0,0,0,0,0,0,0,1
2022-02-01 06:38:58,50.005,168.763,34.1,56.7,1012,55.1,6.2,-19.2,21.5,338,355,55,0,0,0,0,0,0,0,1
2022-02-01 06:39:03,49.915,169.234,34,56.5,1012,55.7,6,-19.2,21.6,338,355,56,0,0,0,0,0,0,0,1
2022-02-01 06:39:09,49.821,169.705,34.1,56.5,1012,56.2,6.3,-19.6,21.6,338,355,56,0,0,0,0,0,0,0,1
2022-02-01 06:39:14,49.726,170.173,34,56.7,1012,56.6,6.5,-19.8,21.4,338,355,57,0,0,0,0,0,0,0,1
2022-02-01 06:39:19,49.629,170.639,34,56.8,1012,57.1,6.4,-20.1,21.5,338,355,57,0,0,0,0,0,0,0,1
2022-02-01 06:39:24,49.53,171.102,34.1,56.5,1012,57.5,6.1,-19.9,21.4,338,355,58,0,0,0,0,0,0,0,1
2022-02-01 06:39:29,49.429,171.564,33.9,56.6,1012,58,6,-19.8,21.8,338,355,58,0,0,0,0,0,0,0,1
2022-02-01 06:39:34,49.326,172.024,34,56.7,1012,58.5,5.8,-19.6,21.5,338,355,59,0,0,0,0,0,0,0,1
2022-02-01 06:39:39,49.22,172.483,34,56.7,1012,59,5.5,-19.6,21.3,338,355,59,0,0,0,0,0,0,0,1
2022-02-01 06:39:44,49.113,172.939,34.1,56.7,1012,59.5,5.6,-19.9,21,338,355,60,0,0,0,0,0,0,0,1
2022-02-01 06:39:49,49.004,173.392,34,56.6,1012,60,5.5,-19.7,21.3,338,355,60,0,0,0,0,0,0,0,1
2022-02-01 06:39:55,48.893,173.844,34.1,56.5,1012,60.5,5.6,-20.3,21.2,338,355,61,0,0,0,0,0,0,0,1
2022-02-01 06:40:00,48.78,174.294,34.1,56.9,1012,60.9,5.5,-20.3,21.3,338,355,61,0,0,0,0,0,0,0,1
2022-02-01 06:40:05,48.665,174.741,34,56.6,1012,61.4,5.3,-20.4,21.4,338,355,62,0,0,0,0,0,0,0,1
2022-02-01 06:40:10,48.548,175.187,34.1,56.6,1012,61.9,5.3,-20.2,21.1,338,355,62,0,0,0,0,0,0,0,1
2022-02-01 06:40:15,48.429,175.63,34,56.2,1012,62.4,5.1,-20.2,21.1,338,355,63,0,0,0,0,0,0,0,1
2022-02-01 06:40:20,48.309,176.071,34,56.6,1012,62.9,5.3,-20.2,21.2,338,355,63,0,0,0,0,0,0,0,1
2022-02-01 06:40:25,48.186,176.51,34,56.7,1012,63.3,5.2,-20.3,21.1,338,355,64,0,0,0,0,0,0,0,1
2022-02-01 06:40:30,48.062,176.946,34,56.6,1012,63.8,5.1,-20.1,21.1,338,355,64,0,0,0,0,0,0,0,1
2022-02-01 06:40:36,47.936,177.381,34,57.2,1012,64.2,4.8,-19.8,20.6,338,355,64,0,0,0,0,0,0,0,1
2022-02-01 06:40:41,47.808,177.813,34.1,56.7,1012,64.7,4.6,-19.8,20.3,338,355,65,0,0,0,0,0,0,0,1
2022-02-01 06:40:46,47.679,178.242,34,56.6,1012,65.2,4.3,-20.3,20.2,338,355,66,0,0,0,0,0,0,0,1
2022-02-01 06:40:51,47.547,178.67,34,57,1012,65.8,4.2,-20,20.8,338,355,66,0,0,0,0,0,0,0,1
2022-02-01 06:40:56,47.414,179.096,34,56.6,1012,66.3,4.1,-20.3,20.4,338,355,67,0,0,0,0,0,0,0,1
2022-02-01 06:41:01,47.279,179.519,34,56.8,1012,66.9,4.2,-20.7,20.1,338,355,67,0,0,0,0,0,0,0,1
2022-02-01 06:41:06,47.142,179.94,34,56.7,1012,67.4,4.2,-20.7,20.1,338,355,68,0,0,0,0,0,0,0,1
2022-02-01 06:41:11,47.004,-179.642,33.9,56.7,1012,67.9,4,-20.5,20.1,338,355,68,0,0,0,0,0,0,0,1
2022-02-01 06:41:16,46.864,-179.226,34,56.5,1012,68.4,3.9,-20.7,19.6,338,355,69,0,0,0,0,0,0,0,1
2022-02-01 06:41:22,46.723,-178.813,34.1,56.5,1012,68.9,3.8,-20.9,19.4,338,355,69,0,0,0,0,0,0,0,1
2022-02-01 06:41:27,46.579,-178.401,34,56.6,1012,69.5,3.6,-21.1,19.8,338,355,70,0,0,0,0,0,0,0,1
2022-02-01 06:41:32,46.435,-177.992,34.1,56.8,1012,70,3.4,-21,20.4,338,355,70,0,0,0,0,0,0,0,1
2022-02-01 06:41:37,46.288,-177.584,34.1,56.6,1012,70.5,3.5,-20,19.7,338,355,71,0,0,0,0,0,0,0,1
2022-02-01 06:41:42,46.14,-177.179,34,56.6,1012,71,3.4,-20.6,19.4,338,355,71,0,0,0,0,0,0,0,1
2022-02-01 06:41:47,45.99,-176.776,33.9,56.4,1012,71.5,3.4,-20.5,19.2,338,355,72,0,0,0,0,0,0,0,1
2022-02-01 06:41:52,45.839,-176.376,34,56.4,1012,72,3.3,-20.8,19.7,338,355,72,0,0,0,0,0,0,0,1
2022-02-01 06:41:57,45.686,-175.977,33.9,56.3,1012,72.5,3,-20.7,19.8,338,355,73,0,0,0,0,0,0,0,1
2022-02-01 06:42:03,45.531,-175.581,34,56.5,1012,73,3,-20.7,19.7,338,355,73,0,0,0,0,0,0,0,1
2022-02-01 06:42:08,45.375,-175.187,34,56.5,1012,73.5,2.9,-20.9,19.2,338,355,74,0,0,0,0,0,0,0,1
2022-02-01 06:42:13,45.218,-174.796,34,56.5,1012,74,2.6,-20.5,19.5,338,355,74,0,0,0,0,0,0,0,1
2022-02-01 06:42:18,45.059,-174.407,34,56.7,1012,74.6,2.5,-20.7,19.5,338,355,75,0,0,0,0,0,0,0,1
2022-02-01 06:42:23,44.898,-174.02,34,56.8,1012,75.1,2.2,-20.7,19.2,338,355,75,0,0,0,0,0,0,0,1
2022-02-01 06:42:28,44.737,-173.636,34,56.8,1012,75.7,2.3,-20.9,18.9,338,355,76,0,0,0,0,0,0,0,1
2022-02-01 06:42:33,44.574,-173.255,34,56.6,1012,76.2,2.4,-20.8,18.4,338,355,76,0,0,0,0,0,0,0,1
2022-02-01 06:42:38,44.409,-172.875,33.9,56.5,1012,76.7,2.4,-21.2,18.2,338,355,77,0,0,0,0,0,0,0,1
2022-02-01 06:42:43,44.243,-172.498,33.9,56.8,1012,77.1,2.2,-21.2,18.5,338,355,77,0,0,0,0,0,0,0,1
2022-02-01 06:42:49,44.075,-172.122,34,56.8,1011.9,77.6,2,-21.1,18.6,338,355,78,0,0,0,0,0,0,0,1
2022-02-01 06:42:54,43.906,-171.749,34.1,56.8,1011.9,78.1,2,-21,18.4,338,355,78,0,0,0,0,0,0,0,1
2022-02-01 06:42:59,43.736,-171.377,34,56.9,1011.9,78.6,1.8,-21.2,18.6,338,355,79,0,0,0,0,0,0,0,1
2022-02-01 06:43:04,43.564,-171.009,34.1,56.9,1011.9,79,2.3,-21.1,18.1,338,355,79,0,0,0,0,0,0,0,1
