ROW_ID,temp_cpu,temp_h,temp_p,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,reset,time_stamp
142,35.22,26.82,25.99,61.58,1021.78,359.13,359.81,260.45,-3.049001,24.391863,72.967122,0.015427,-0.003102,1.033424,-0.000221,0.000816,0.000055,0,2015-08-21 00:22:11
143,35.24,26.82,25.99,61.81,1021.77,359.18,359.83,261.28,-2.648243,24.175850,73.035786,0.015401,-0.002987,1.033401,-0.000120,-0.000046,-0.000066,0,2015-08-21 00:22:20
144,35.31,26.82,25.99,61.78,1021.75,359.10,359.84,261.55,-2.526863,24.255683,72.691315,0.015457,-0.003068,1.033532,-0.000105,0.000584,0.000044,0,2015-08-21 00:22:30
145,35.30,26.83,26.00,61.74,1021.77,359.15,359.81,261.32,-2.698110,24.292208,73.071393,0.015426,-0.003039,1.033380,-0.000460,-0.001721,0.000231,0,2015-08-21 00:22:41
146,35.29,26.82,26.00,61.91,1021.79,359.14,359.79,261.17,-2.789538,24.765770,73.050799,0.015447,-0.002960,1.033385,-0.000612,-0.001828,0.000398,0,2015-08-21 00:22:50
147,35.23,26.85,26.00,61.67,1021.77,359.14,359.82,261.47,-2.645239,24.731591,72.960807,0.015318,-0.002966,1.033378,-0.000313,0.001184,0.000452,0,2015-08-21 00:23:00
148,35.31,26.86,26.01,61.82,1021.77,359.21,359.82,261.19,-2.758046,24.425529,72.900684,0.015356,-0.002846,1.033426,-0.000438,0.001393,0.000481,0,2015-08-21 00:23:11
149,35.26,26.85,26.01,61.87,1021.77,359.09,359.82,261.00,-2.827201,24.242362,72.696570,0.015481,-0.002951,1.033483,-0.000346,-0.001058,0.000165,0,2015-08-21 00:23:20
150,35.30,26.86,26.02,62.01,1021.77,359.13,359.84,260.68,-2.894276,24.213315,72.871246,0.015347,-0.002811,1.033611,-0.000178,-0.000263,0.000098,0,2015-08-21 00:23:30
151,35.25,26.85,26.02,61.96,1021.77,359.13,359.83,260.66,-2.961686,24.240551,72.843551,0.015187,-0.002877,1.033586,-0.000300,-0.000972,0.000252,0,2015-08-21 00:23:41
152,35.32,26.86,26.02,61.96,1021.77,359.16,359.83,260.68,-2.959344,24.427320,73.012570,0.015412,-0.002888,1.033447,-0.000119,0.000987,0.000320,0,2015-08-21 00:23:50
153,35.29,26.87,26.03,61.73,1021.78,359.09,359.84,260.49,-2.989209,24.147275,72.833029,0.015383,-0.002844,1.033550,-0.000109,0.000571,0.000200,0,2015-08-21 00:24:00
154,35.24,26.88,26.03,62.02,1021.78,359.11,359.84,260.39,-3.099128,24.193603,72.551722,0.015284,-0.002820,1.033409,0.000037,-0.000258,-0.000001,0,2015-08-21 00:24:11
155,35.26,26.89,26.04,62.04,1021.78,359.20,359.86,260.06,-3.198535,24.385931,72.757955,0.015468,-0.002811,1.033418,0.000340,0.000185,-0.000047,0,2015-08-21 00:24:20
156,35.35,26.89,26.04,62.03,1021.80,359.21,359.87,260.40,-3.095682,24.539789,72.759504,0.015347,-0.002862,1.033433,0.000355,0.000754,-0.000174,0,2015-08-21 00:24:30
157,35.32,26.89,26.04,61.84,1021.80,359.22,359.86,260.28,-3.099786,24.391899,72.762587,0.015364,-0.002942,1.033420,0.000233,0.002009,-0.000159,0,2015-08-21 00:24:41
158,35.35,26.88,26.05,61.89,1021.81,359.25,359.86,260.83,-2.874754,24.246215,72.536986,0.015365,-0.002930,1.033280,0.000241,0.002177,-0.000087,0,2015-08-21 00:24:50
159,35.33,26.88,26.05,61.86,1021.80,359.12,359.84,261.03,-2.750929,24.183118,72.623423,0.015417,-0.002957,1.033497,0.000007,0.000677,0.000012,0,2015-08-21 00:25:00
160,35.33,26.90,26.06,61.85,1021.81,359.19,359.85,260.56,-3.017357,24.421421,72.377236,0.015358,-0.002957,1.033590,0.000161,0.001305,-0.000220,0,2015-08-21 00:25:11
161,35.37,26.90,26.06,61.94,1021.81,359.15,359.85,260.22,-3.191562,24.437173,72.694519,0.015406,-0.002822,1.033401,0.000366,0.000889,-0.000341,0,2015-08-21 00:25:20
162,35.43,26.91,26.06,61.82,1021.81,359.17,359.86,260.72,-2.896680,24.406095,72.782975,0.015451,-0.002893,1.033494,0.000340,-0.000571,-0.000280,0,2015-08-21 00:25:31
163,35.38,26.90,26.07,61.80,1021.82,359.12,359.86,260.46,-3.052126,24.201939,72.700604,0.015341,-0.002788,1.033537,0.000354,-0.000774,-0.000324,0,2015-08-21 00:25:41
164,35.42,26.91,26.07,61.80,1021.81,359.14,359.86,260.52,-3.049882,24.508112,72.444626,0.015392,-0.002829,1.033450,0.000270,0.001462,-0.000358,0,2015-08-21 00:25:50
165,35.35,26.92,26.07,61.91,1021.82,359.17,359.86,259.77,-3.345025,24.419261,72.570812,0.015356,-0.002776,1.033305,0.000216,0.000123,-0.000329,0,2015-08-21 00:26:01
166,35.31,26.91,26.08,61.91,1021.84,359.20,359.84,260.29,-3.105766,24.449948,72.213160,0.015488,-0.002962,1.033369,0.000062,0.000648,-0.000134,0,2015-08-21 00:26:10
167,35.36,26.93,26.08,61.88,1021.84,359.12,359.84,260.41,-3.086786,24.362976,72.320580,0.015381,-0.002809,1.033460,-0.000001,-0.002410,0.000153,0,2015-08-21 00:26:20
168,35.39,26.92,26.09,61.83,1021.83,359.18,359.85,260.34,-3.084442,24.324990,72.436257,0.015289,-0.002840,1.033442,0.000038,-0.001514,0.000130,0,2015-08-21 00:26:31
169,35.35,26.94,26.09,61.85,1021.85,359.11,359.83,260.27,-3.122387,24.177224,72.514475,0.015505,-0.003023,1.033481,0.000014,-0.000924,0.000084,0,2015-08-21 00:26:40
170,35.35,26.94,26.09,61.92,1021.83,359.16,359.83,260.15,-3.178381,24.294687,72.352601,0.015438,-0.002819,1.033484,-0.000160,0.000438,0.000118,0,2015-08-21 00:26:50
171,35.42,26.95,26.10,62.02,1021.83,359.13,359.85,259.85,-3.367119,24.529326,72.542906,0.015390,-0.002907,1.033551,-0.000029,-0.000836,-0.000093,0,2015-08-21 00:27:01
172,35.35,26.95,26.10,62.04,1021.84,359.14,359.83,259.98,-3.282692,24.651767,72.738299,0.015385,-0.002818,1.033486,-0.000207,0.001770,0.000011,0,2015-08-21 00:27:10
173,35.37,26.94,26.10,61.96,1021.86,359.13,359.80,260.22,-3.262834,24.836226,72.444620,0.015456,-0.002887,1.033575,-0.000296,-0.000592,0.000314,0,2015-08-21 00:27:20
174,35.48,26.93,26.10,61.77,1021.85,359.06,359.81,259.79,-3.387588,24.618124,72.485812,0.015441,-0.002866,1.033564,-0.000340,-0.001245,0.000182,0,2015-08-21 00:27:31
175,35.39,26.94,26.10,61.70,1021.83,359.10,359.82,259.79,-3.323869,24.348304,72.395331,0.015397,-0.002826,1.033564,-0.000308,0.000129,0.000177,0,2015-08-21 00:27:40
176,35.40,26.93,26.11,61.93,1021.82,359.09,359.83,260.90,-2.833314,24.452290,72.583016,0.015379,-0.002856,1.033480,-0.000016,-0.000278,0.000233,0,2015-08-21 00:27:50
177,35.41,26.94,26.11,61.98,1021.85,359.15,359.83,261.09,-2.780329,24.254607,72.524262,0.015380,-0.002895,1.033543,-0.000188,0.002160,0.000337,0,2015-08-21 00:28:01
178,35.41,26.96,26.11,61.80,1021.83,359.10,359.83,260.43,-3.109404,24.325866,72.561267,0.015286,-0.002768,1.033512,-0.000057,-0.003364,0.000334,0,2015-08-21 00:28:10
179,35.44,26.94,26.11,61.84,1021.84,359.15,359.83,260.37,-3.083431,24.261890,72.475920,0.015338,-0.002743,1.033613,-0.000047,-0.001332,0.000292,0,2015-08-21 00:28:20
180,35.36,26.95,26.11,61.92,1021.83,359.13,359.81,260.17,-3.191532,24.372509,72.382588,0.015374,-0.002904,1.033503,-0.000445,-0.000563,0.000366,0,2015-08-21 00:28:31
181,35.38,26.95,26.11,61.73,1021.84,359.11,359.82,260.07,-3.254418,24.479024,72.084208,0.015430,-0.002899,1.033568,-0.000323,0.001005,0.000386,0,2015-08-21 00:28:40
182,35.42,26.95,26.11,61.91,1021.84,359.11,359.82,259.95,-3.308845,24.555039,72.100809,0.015493,-0.002851,1.033476,-0.000107,-0.001270,0.000434,0,2015-08-21 00:28:50
183,35.42,26.97,26.11,62.11,1021.82,359.14,359.82,260.29,-3.135560,24.517857,72.533410,0.015426,-0.002855,1.033417,-0.000354,0.000639,0.000199,0,2015-08-21 00:29:01
184,35.44,26.96,26.11,61.89,1021.85,359.20,359.84,260.08,-3.214371,24.258387,72.390305,0.015455,-0.002799,1.033374,-0.000080,0.001344,-0.000043,0,2015-08-21 00:29:10
185,35.41,26.96,26.11,61.98,1021.86,359.17,359.84,259.85,-3.327587,24.258193,72.603235,0.015508,-0.002996,1.033486,-0.000167,-0.001411,0.000041,0,2015-08-21 00:29:20
186,35.45,26.95,26.11,61.89,1021.86,359.19,359.87,259.85,-3.340133,24.321510,72.300678,0.015402,-0.002775,1.033477,0.000185,-0.001899,0.000060,0,2015-08-21 00:29:31
187,35.36,26.96,26.11,61.88,1021.87,359.10,359.84,260.00,-3.221837,24.280960,72.530725,0.015376,-0.002779,1.033427,-0.000165,-0.000091,0.000091,0,2015-08-21 00:29:40
188,35.47,26.96,26.12,61.98,1021.87,359.07,359.84,260.39,-3.055442,24.088381,72.857586,0.015370,-0.002771,1.033482,0.000177,-0.000732,0.000081,0,2015-08-21 00:29:50
189,35.39,26.96,26.12,61.89,1021.87,359.13,359.83,260.49,-2.944889,24.077496,72.682828,0.015493,-0.002965,1.033423,-0.000187,-0.000768,0.000229,0,2015-08-21 00:30:01
190,35.45,26.96,26.12,61.84,1021.87,359.21,359.85,260.62,-2.991364,24.300920,72.460998,0.015408,-0.002812,1.033541,0.000026,-0.001539,-0.000175,0,2015-08-21 00:30:10
191,35.42,26.97,26.12,61.81,1021.86,359.20,359.86,260.61,-2.950735,24.265492,72.238547,0.015299,-0.002807,1.033533,0.000165,-0.000050,-0.000178,0,2015-08-21 00:30:21
192,35.40,26.96,26.12,61.91,1021.86,359.16,359.86,260.73,-2.905841,24.345254,72.584184,0.015368,-0.002774,1.033482,0.000383,-0.000728,0.000169,0,2015-08-21 00:30:31
193,35.47,26.96,26.12,61.87,1021.87,359.08,359.85,260.47,-3.112190,24.583143,72.619339,0.015381,-0.002799,1.033602,0.000068,-0.000134,-0.000063,0,2015-08-21 00:30:40
194,35.44,26.95,26.12,61.74,1021.88,359.04,359.84,260.76,-2.935633,24.871381,72.841131,0.015491,-0.002747,1.033488,-0.000105,0.000997,0.000161,0,2015-08-21 00:30:51
195,35.43,26.95,26.12,61.87,1021.85,359.12,359.86,260.94,-2.969200,24.885901,72.397468,0.015341,-0.002730,1.033541,0.000294,0.000739,-0.000060,0,2015-08-21 00:31:01
196,35.42,26.96,26.12,61.80,1021.84,359.16,359.86,260.74,-3.033155,24.969703,72.617900,0.015394,-0.002825,1.033473,0.000024,-0.000614,-0.000114,0,2015-08-21 00:31:10
197,35.49,26.95,26.12,61.56,1021.85,359.14,359.84,260.81,-2.984110,25.056371,72.850194,0.015412,-0.002875,1.033619,-0.000234,-0.001102,0.000070,0,2015-08-21 00:31:21
198,35.47,26.95,26.11,61.89,1021.86,359.14,359.83,260.79,-3.013640,25.142193,72.625774,0.015412,-0.002698,1.033501,-0.000178,-0.000917,0.000253,0,2015-08-21 00:31:31
199,35.48,26.96,26.11,61.75,1021.88,359.16,359.84,261.02,-2.901084,24.898580,72.388194,0.015325,-0.002883,1.033506,0.000156,-0.000856,0.000032,0,2015-08-21 00:31:40
200,35.42,26.95,26.11,61.74,1021.89,359.21,359.84,260.84,-2.925288,24.731118,72.675146,0.015424,-0.002849,1.033332,-0.000066,0.001086,0.000197,0,2015-08-21 00:31:51
201,35.45,26.96,26.11,61.63,1021.86,359.08,359.81,261.30,-2.761740,24.915567,72.603610,0.015480,-0.002864,1.033521,-0.000218,-0.000426,0.000293,0,2015-08-21 00:32:01
202,35.48,26.97,26.11,61.79,1021.86,359.12,359.83,261.07,-2.861792,24.875303,72.670814,0.015544,-0.002926,1.033512,-0.000189,0.001219,0.000359,0,2015-08-21 00:32:10
203,35.50,26.97,26.11,61.72,1021.87,359.10,359.80,260.91,-2.942583,24.703716,72.685984,0.015468,-0.002801,1.033418,-0.000180,-0.001165,0.000357,0,2015-08-21 00:32:21
204,35.45,26.97,26.11,61.68,1021.85,359.10,359.82,260.98,-2.887564,24.880733,72.806446,0.015464,-0.002839,1.033354,-0.000373,0.000174,0.000322,0,2015-08-21 00:32:30
205,35.37,26.97,26.11,61.53,1021.86,359.13,359.82,260.65,-3.106776,25.060894,72.661740,0.015438,-0.002921,1.033490,-0.000236,0.000184,0.000388,0,2015-08-21 00:32:40
206,35.40,26.97,26.11,61.73,1021.87,359.15,359.82,260.87,-2.930884,24.910292,72.866271,0.015499,-0.002922,1.033407,-0.000304,-0.000443,0.000215,0,2015-08-21 00:32:51
207,35.53,26.97,26.11,61.49,1021.87,359.13,359.83,260.96,-2.863083,24.676614,72.766995,0.015405,-0.002853,1.033468,-0.000165,-0.000249,0.000043,0,2015-08-21 00:33:00
208,35.41,26.98,26.12,61.71,1021.88,359.11,359.81,261.48,-2.587512,24.460806,72.556763,0.015415,-0.002885,1.033433,-0.000224,-0.001606,0.000323,0,2015-08-21 00:33:10
209,35.43,26.96,26.12,61.68,1021.89,359.19,359.83,261.13,-2.846825,24.657587,72.339317,0.015485,-0.002957,1.033458,-0.000200,0.000012,0.000049,0,2015-08-21 00:33:21
210,35.48,26.97,26.12,61.45,1021.88,359.12,359.82,260.93,-2.884881,24.732058,72.524235,0.015494,-0.002901,1.033338,-0.000140,0.001098,0.000037,0,2015-08-21 00:33:30
211,35.39,26.95,26.11,61.52,1021.87,359.15,359.84,260.96,-2.896866,24.571840,72.658415,0.015329,-0.002903,1.033651,0.000050,0.000643,-0.000009,0,2015-08-21 00:33:40
212,35.38,26.97,26.11,61.69,1021.86,359.15,359.84,260.95,-2.770988,24.198946,72.660267,0.015547,-0.002951,1.033537,-0.000053,-0.000774,-0.000107,0,2015-08-21 00:33:51
213,35.36,26.96,26.11,61.53,1021.88,359.15,359.85,260.58,-3.028182,24.425717,72.787277,0.015550,-0.002946,1.033249,0.000115,0.000905,-0.000036,0,2015-08-21 00:34:00
214,35.46,26.96,26.11,61.50,1021.86,359.12,359.85,260.37,-3.086110,24.503093,72.876911,0.015450,-0.002869,1.033434,0.000341,-0.000632,0.000003,0,2015-08-21 00:34:10
215,35.52,26.97,26.12,61.43,1021.88,359.12,359.85,260.42,-3.065604,24.608960,73.242175,0.015483,-0.003102,1.033305,0.000245,-0.000533,-0.000178,0,2015-08-21 00:34:21
216,35.44,26.97,26.12,61.38,1021.89,359.14,359.84,260.81,-3.000739,24.956450,73.182352,0.015573,-0.002892,1.033301,0.000185,0.001387,-0.000067,0,2015-08-21 00:34:30
217,35.45,26.98,26.12,61.57,1021.88,359.14,359.84,260.67,-3.026912,24.968841,73.222323,0.015508,-0.002939,1.033291,0.000203,0.000209,-0.000125,0,2015-08-21 00:34:40
218,35.47,26.98,26.12,61.44,1021.88,359.06,359.84,260.76,-2.946298,24.718535,73.044278,0.015515,-0.002874,1.033288,0.000172,-0.001205,-0.000053,0,2015-08-21 00:34:51
219,35.45,26.97,26.12,61.42,1021.88,359.15,359.84,261.16,-2.783044,24.823397,72.659422,0.015620,-0.002905,1.033444,-0.000074,-0.001318,0.000142,0,2015-08-21 00:35:00
220,35.45,26.98,26.12,61.61,1021.89,359.17,359.84,261.24,-2.768565,24.658511,72.520760,0.015538,-0.003041,1.033410,0.000059,-0.000516,-0.000230,0,2015-08-21 00:35:10
221,35.45,26.98,26.12,61.46,1021.87,359.17,359.84,260.97,-2.882784,24.964012,72.592742,0.015549,-0.002922,1.033399,-0.000017,0.001467,-0.000070,0,2015-08-21 00:35:21
222,35.43,26.97,26.12,61.38,1021.87,359.13,359.86,261.09,-2.850598,24.781789,72.586901,0.015529,-0.002826,1.033327,0.000297,0.002409,0.000037,0,2015-08-21 00:35:30
223,35.45,26.97,26.12,61.41,1021.84,359.09,359.83,260.67,-3.001735,24.530670,72.465678,0.015516,-0.002993,1.033398,-0.000091,0.000296,0.000280,0,2015-08-21 00:35:40
224,35.46,26.98,26.12,61.36,1021.85,359.12,359.83,260.74,-2.939101,24.568815,72.665238,0.015348,-0.002879,1.033454,-0.000079,-0.001460,0.000016,0,2015-08-21 00:35:51
225,35.47,26.97,26.11,61.32,1021.85,359.21,359.85,260.63,-3.032418,24.708147,73.079853,0.015480,-0.002869,1.033437,0.000200,0.001281,-0.000021,0,2015-08-21 00:36:00
226,35.47,26.96,26.11,61.21,1021.83,359.14,359.85,260.61,-3.021696,24.603221,72.986188,0.015511,-0.002881,1.033501,0.000172,-0.000403,0.000088,0,2015-08-21 00:36:10
227,35.44,26.96,26.11,61.20,1021.85,359.16,359.86,260.71,-2.965844,24.723619,72.801309,0.015461,-0.002813,1.033430,0.000339,0.000371,-0.000035,0,2015-08-21 00:36:21
228,35.45,26.96,26.11,61.16,1021.86,359.13,359.85,260.58,-3.043077,24.573834,72.882299,0.015507,-0.002912,1.033499,0.000414,0.000926,-0.000282,0,2015-08-21 00:36:30
229,35.39,26.96,26.11,61.22,1021.87,359.18,359.85,260.38,-3.128270,24.840453,72.621046,0.015526,-0.002953,1.033491,0.000087,-0.000449,0.000006,0,2015-08-21 00:36:40
230,35.30,26.96,26.10,61.17,1021.86,359.11,359.84,260.25,-3.230507,24.826760,72.729560,0.015456,-0.002865,1.033400,-0.000198,-0.000778,0.000139,0,2015-08-21 00:36:51
231,35.36,26.96,26.10,60.97,1021.85,359.07,359.84,259.94,-3.382338,24.889600,72.561701,0.015594,-0.002890,1.033404,-0.000331,-0.000457,0.000590,0,2015-08-21 00:37:01
232,35.33,26.96,26.10,61.34,1021.86,359.17,359.83,259.94,-3.304235,24.779133,72.756134,0.015419,-0.002937,1.033463,-0.000053,0.000643,0.000155,0,2015-08-21 00:37:10
233,35.35,26.97,26.10,61.20,1021.85,359.18,359.85,259.86,-3.367885,24.731587,72.640766,0.015559,-0.002934,1.033374,0.000045,-0.000516,-0.000028,0,2015-08-21 00:37:30
234,35.34,26.95,26.09,61.20,1021.85,359.16,359.84,260.54,-3.030786,24.507429,72.818369,0.015526,-0.002858,1.033288,0.000104,-0.000814,0.000148,0,2015-08-21 00:37:40
235,35.39,26.95,26.09,61.24,1021.83,359.13,359.82,260.02,-3.291332,24.573473,72.808276,0.015435,-0.002847,1.033431,0.000040,0.002432,0.000125,0,2015-08-21 00:37:51
236,35.39,26.96,26.09,60.99,1021.84,359.17,359.84,259.85,-3.374767,24.767390,72.993367,0.015372,-0.002738,1.033597,-0.000075,-0.000877,0.000114,0,2015-08-21 00:38:00
237,35.39,26.96,26.09,61.26,1021.84,359.12,359.82,259.99,-3.272771,24.562739,73.016413,0.015565,-0.002978,1.033525,-0.000310,-0.000843,0.000204,0,2015-08-21 00:38:10
238,35.38,26.94,26.09,61.00,1021.84,359.18,359.85,259.49,-3.519988,24.485972,72.987077,0.015430,-0.002875,1.033429,0.000059,0.000363,-0.000205,0,2015-08-21 00:38:21
239,35.35,26.95,26.09,61.13,1021.83,359.18,359.85,259.64,-3.436161,24.547407,72.910095,0.015467,-0.002987,1.033402,0.000171,0.000180,-0.000276,0,2015-08-21 00:38:30
240,35.42,26.96,26.09,61.07,1021.85,359.15,359.85,259.73,-3.362451,24.513709,72.846299,0.015399,-0.003043,1.033335,0.000153,0.000997,-0.000382,0,2015-08-21 00:38:40
241,35.51,26.96,26.09,61.13,1021.84,359.21,359.85,260.37,-3.063056,24.445505,72.704921,0.015503,-0.002875,1.033472,-0.000113,-0.001160,-0.000128,0,2015-08-21 00:38:51
242,35.48,26.96,26.09,61.17,1021.85,359.20,359.84,260.50,-3.043697,24.504463,72.619448,0.015527,-0.002881,1.033468,0.000010,0.000058,-0.000327,0,2015-08-21 00:39:00
243,35.41,26.96,26.09,61.20,1021.84,359.19,359.85,259.72,-3.454907,24.553400,72.429217,0.015480,-0.002897,1.033501,0.000055,0.001393,-0.000352,0,2015-08-21 00:39:11
244,35.33,26.96,26.09,61.08,1021.85,359.16,359.85,259.81,-3.366588,24.563811,72.799701,0.015394,-0.002851,1.033478,0.000204,0.001488,-0.000269,0,2015-08-21 00:39:21
245,35.40,26.93,26.09,61.19,1021.82,359.15,359.84,259.71,-3.346962,24.500275,72.807582,0.015501,-0.002901,1.033455,0.000000,-0.000633,-0.000160,0,2015-08-21 00:39:30
246,35.37,26.94,26.09,61.06,1021.84,359.09,359.83,260.03,-3.301772,24.628709,72.658138,0.015446,-0.002835,1.033535,-0.000072,-0.000875,0.000108,0,2015-08-21 00:39:40
247,35.34,26.93,26.08,61.13,1021.84,359.17,359.84,260.08,-3.226246,24.597967,72.731739,0.015386,-0.002876,1.033548,-0.000126,0.000508,-0.000138,0,2015-08-21 00:39:51
248,35.36,26.94,26.08,61.04,1021.83,359.16,359.84,260.39,-3.106098,24.419735,72.609142,0.015486,-0.002817,1.033550,0.000124,0.000435,0.000007,0,2015-08-21 00:40:00
249,35.40,26.95,26.08,60.99,1021.83,359.08,359.84,259.74,-3.389302,24.195011,72.532398,0.015446,-0.003066,1.033494,0.000109,-0.002898,-0.000047,0,2015-08-21 00:40:10
250,35.39,26.95,26.08,60.93,1021.84,359.14,359.84,259.40,-3.467357,24.142335,72.308816,0.015289,-0.002963,1.033514,-0.000008,-0.001426,0.000229,0,2015-08-21 00:40:21
251,35.39,26.94,26.08,61.02,1021.84,359.13,359.82,260.22,-3.135390,24.362033,72.558987,0.015288,-0.002853,1.033620,-0.000460,0.000383,0.000234,0,2015-08-21 00:40:30
252,35.42,26.94,26.08,61.02,1021.83,359.13,359.83,260.13,-3.241294,24.579185,72.571661,0.015385,-0.002774,1.033531,-0.000269,-0.000326,0.000225,0,2015-08-21 00:40:40
253,35.41,26.93,26.07,61.10,1021.82,359.14,359.82,260.34,-3.155768,24.525065,72.847832,0.015336,-0.002857,1.033530,-0.000386,0.000341,0.000387,0,2015-08-21 00:40:51
254,35.30,26.93,26.07,61.05,1021.83,359.10,359.83,259.86,-3.343543,24.518977,72.905647,0.015354,-0.002881,1.033588,-0.000257,-0.001636,0.000266,0,2015-08-21 00:41:00
255,35.34,26.94,26.07,60.97,1021.83,359.18,359.81,259.35,-3.602032,24.605564,73.119884,0.015401,-0.002872,1.033463,-0.000289,-0.000997,0.000293,0,2015-08-21 00:41:10
256,35.38,26.94,26.07,61.02,1021.83,359.14,359.83,259.94,-3.278583,24.473153,72.984292,0.015384,-0.002885,1.033456,-0.000030,0.000401,0.000093,0,2015-08-21 00:41:21
257,35.39,26.94,26.07,60.86,1021.83,359.22,359.83,260.16,-3.192557,24.518575,72.497926,0.015447,-0.002950,1.033627,-0.000227,-0.000274,0.000146,0,2015-08-21 00:41:30
258,35.38,26.94,26.06,60.83,1021.83,359.26,359.83,260.26,-3.147857,24.371374,72.748742,0.015417,-0.002912,1.033481,-0.000155,0.001011,0.000120,0,2015-08-21 00:41:40
259,35.38,26.93,26.06,60.88,1021.85,359.13,359.83,260.45,-3.061599,24.520382,72.884749,0.015422,-0.002826,1.033477,-0.000193,-0.001615,0.000217,0,2015-08-21 00:41:51
260,35.28,26.93,26.06,60.86,1021.86,359.11,359.84,260.39,-3.112033,24.454266,72.910904,0.015363,-0.002831,1.033407,0.000150,-0.000057,0.000047,0,2015-08-21 00:42:00
261,35.37,26.94,26.06,60.83,1021.82,359.12,359.85,259.98,-3.295536,24.362480,72.551383,0.015435,-0.002898,1.033482,-0.000089,-0.002058,-0.000062,0,2015-08-21 00:42:10
262,35.30,26.93,26.06,61.01,1021.83,359.20,359.83,260.19,-3.156976,24.356965,72.879137,0.015368,-0.002855,1.033439,-0.000169,-0.000450,0.000191,0,2015-08-21 00:42:21
263,35.36,26.92,26.06,60.78,1021.86,359.23,359.85,260.18,-3.171990,24.427324,72.985421,0.015383,-0.002865,1.033455,0.000179,0.000086,-0.000152,0,2015-08-21 00:42:30
264,35.34,26.92,26.06,60.80,1021.85,359.19,359.83,260.02,-3.224854,24.411496,72.578873,0.015397,-0.002770,1.033487,-0.000149,0.000376,-0.000014,0,2015-08-21 00:42:40
265,35.29,26.92,26.06,60.86,1021.85,359.12,359.85,260.39,-3.151611,24.635769,72.858814,0.015323,-0.002820,1.033523,0.000002,-0.000628,0.000079,0,2015-08-21 00:42:51
266,35.38,26.91,26.06,61.01,1021.83,359.11,359.82,259.76,-3.425589,24.497898,72.686829,0.015293,-0.002887,1.033500,-0.000302,0.000891,0.000435,0,2015-08-21 00:43:01
267,35.30,26.92,26.06,60.81,1021.85,359.14,359.81,259.46,-3.524014,24.623121,72.617540,0.015232,-0.002872,1.033412,-0.000320,-0.000485,0.000125,0,2015-08-21 00:43:10
268,35.46,26.92,26.06,60.84,1021.85,359.13,359.83,259.53,-3.498503,24.617888,72.574328,0.015271,-0.002788,1.033576,-0.000297,0.000883,0.000099,0,2015-08-21 00:43:21
269,35.31,26.92,26.06,60.97,1021.85,359.16,359.82,259.69,-3.434816,24.401662,72.340374,0.015332,-0.002946,1.033607,-0.000593,0.000233,0.000213,0,2015-08-21 00:43:31
270,35.30,26.92,26.06,60.98,1021.85,359.12,359.84,259.41,-3.512804,24.458515,72.614939,0.015243,-0.002939,1.033465,-0.000175,-0.001132,0.000276,0,2015-08-21 00:43:40
271,35.29,26.92,26.06,60.83,1021.88,359.15,359.83,259.37,-3.573242,24.485902,72.372945,0.015246,-0.002916,1.033537,-0.000142,-0.001137,0.000067,0,2015-08-21 00:43:51
